PC1,PC2,PC3,PC4,PC5
-6.606731509877675,-1.2314945017431893,6.839015628449145,0.9356456669269817,-0.5527962307036721
-1.954516687123061,1.86329822378492,-0.050199794341865014,-2.1555604088406994,-2.0953604014409057
0.5179557311953186,1.5159499718887472,-2.004675833169674,-0.6381343204365404,0.07873586461758511
2.665626866806588,-2.043319881894653,2.594669811603971,-3.1720784242440407,-2.224953717647303
-0.85279731806755,-2.991772601648308,-0.8556754766136302,-1.8516457183020265,-1.264685293848161
-1.2059265599735705,0.7126993636719553,1.0502766767961913,1.0456866073394295,-0.285388076647828
5.69632209951645,-4.640731507318949,1.6834955438165453,-3.4341491384334515,-2.2675316445636504
2.557957879362571,-3.8460382516370313,2.9642920751143333,0.9362901952918369,0.6782814505789445
-5.927947030038371,0.821261598527421,5.472210863511564,0.23146798240206443,-0.06059480066867461
-5.429533576813773,2.4855140979583257,4.682225450438957,0.421418308803133,0.038420444722885895
-0.11154121455077429,-4.688793921716464,-1.1332152595177587,-2.621395478207262,-0.27849615048413245
9.448623485033497,3.7831204789170254,1.0829074337830054,0.6278168318942159,-0.10667019205409681
-1.9933116352811302,-7.713883247355873,-3.895947076728554,16.248916278918447,-4.91086021714745
5.438758108110113,-0.10134146605480523,3.774551749942365,2.7508400848587926,2.375756700887574
2.3847624459656753,0.34647958376909754,1.286619746387865,-0.11266041694281431,0.775806479970331
1.1873682578760927,-2.5499306784839106,2.5577170839956564,-3.3750232727799,-1.5659651665712992
5.03842745281687,0.2110523992851241,2.6221831275727943,-0.744290422808951,-2.2361822093705617
-7.713801386915947,-0.04750748763133379,-1.107716218919377,0.9544229248178062,-0.6763439730709829
2.4449998313070425,-3.8906604055886165,-0.6874959420961665,0.29383667556113313,7.342431877692913
-7.834452820905681,-1.2416195912040429,2.6290799256045885,-0.5986159856534488,0.32430355784327636
-3.8487189357036256,1.3925328775650005,0.23493353463763636,6.211446010132655,11.301507232159235
-8.017199283998817,-2.1767813768157347,-1.9949430036213014,1.7081370221814545,-1.9262220087043975
