PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,target,CodeRef
2.5693444162456514,2.8688524399173727,4.960184133280671,-2.471257497941384,-2.7830604933018006,-3.231498438184092,-1.4243837131256183,0.8857765756666595,0.11271223454185642,-2.4150095160426757,-1.135096120672641,-0.0690758771858749,2.940094061629332,-1.2959000250725616,1.5339821092145134,0,DL095
-9.403237545444323,-0.6118437856072425,-1.9312192896282916,-0.9166164257019186,-0.16350921179716446,0.20877127175221952,0.1355550324354284,-1.7494326416234904,-1.251565919754853,1.065677342459232,-1.282245524886347,1.173351788269162,-0.34165838151669603,-0.9854808498818639,0.5492502240615661,0,DL166
-0.8882570798033548,1.1552197989835615,3.3292881415470723,1.8638281435299562,2.4931757304486384,-0.9641558508860999,4.001336799202374,-0.11267081331157193,0.9162268725547825,-2.6405998448003065,0.7824806092256291,-1.181855412098508,-0.2935374916585111,-0.8351549253400724,1.016102677164224,0,DL085
7.94662735277411,0.17254430475662028,-0.02917592697782536,-0.831685683891244,-2.0998837524731955,1.1561367157553948,-0.12036038273686217,-0.03789340620565505,-1.7900589510098115,0.10169060289581952,1.7017825635380444,1.3040408488172421,-0.7278243762098195,-0.7685126925362864,0.5575340480062769,0,DL122
-7.4742427494336106,-5.111265632999208,-3.2287139987853006,-0.7258173140845651,-0.5561700116327862,0.7334232879657933,4.825942963277605,-0.3080382015271746,-1.6816067470522407,-1.4967425042073155,0.24988927203371683,2.308892907133882,-1.6847787205095788,-0.8988878145384214,1.0494476477040737,0,DL211
0.524081091483987,-8.876900605549633,3.93484428984239,-1.7595702137939573,0.7474895993071008,-0.7493495070595114,-1.0725596429903699,0.8652239465503627,-0.8891921500224866,0.37120592131907687,0.22559662252757684,0.3284609252713015,0.3531057400887684,-0.12981757867905686,1.479203104765747,1,XDL073
6.574116885718176,-3.947095731211902,2.2511231236115323,-2.7698166491714016,-2.29278265230861,0.38077894524485445,-1.8103858930599401,0.8562968809677228,0.18338142447225494,0.6128893883465092,0.009469199026364741,1.4586059103897149,0.7322641141193742,1.6788246950799306,1.3773825437225267,1,XDL203
8.050574433625409,-2.6029151296505333,0.5981716756203076,-1.1558435739817323,0.27642803179445996,4.5153821301027515,-3.5592459708259736,2.2418843453503947,-2.2339669484268954,-0.4149632269863793,-0.9063136601564655,1.6791583300685518,2.8888479141535375,1.4894043614828543,-0.015338285380243294,1,XDL033
-2.548376424085532,-6.791421025490304,-2.515658437323826,-4.097780760790694,0.14363410105698915,-0.5921406911343233,-3.000416558445728,0.21830951380219268,-0.3053120529582227,-1.8270300930833567,-0.38456423873657636,-2.5815494874788345,-0.2991989388848723,1.1211986513425256,1.926994075093818,0,DL023
-3.459099857649146,-3.5587341458177963,-0.04351133541805198,-0.12717621608217225,-0.4544042171474892,4.1784219819213995,3.8585455686084966,-1.3425423157635765,0.35944582804814235,-0.45485120443017935,-0.7845861099558018,-2.379065325174241,-1.099967695012776,1.9856317430380845,1.17854552449497,0,DL169
-4.2177148387200045,-4.162930885887215,-1.2348144224041975,-3.747699014091426,-0.23022076641062195,0.7494351398571493,-2.5005359149825788,-0.5138817370775969,-2.123413575098697,0.6273020805107794,-1.2079317204253421,-3.019491820810926,4.0596666780911415,-1.713696717138405,-1.8244482453233954,1,XDL212
-9.740654045799836,0.8986877065480445,0.5626748957070545,-1.2522448850963828,-0.21785364722732434,0.5564993633946196,-0.4789149442022904,-1.203427752038888,-1.7889238358696917,0.9257361404192429,-0.5546027247911839,-0.6616393010238529,-0.7114424257065162,0.27058528500290363,-0.894409546235311,1,XDL171
-1.6751785567319726,-4.921072769497704,3.2869176935278377,-0.5166853411237193,-0.5454329419710959,0.8803441589354051,0.9267483091034568,1.5925776999856216,0.5414359074881926,3.582844434598123,0.27749120668898575,-0.07979318678819863,0.4788850337291906,-2.473249045026694,-0.47883166251316966,0,DL199
